model_id,task_type,domain,risk_level,evaluation_slice,quality_score,safety_score,average_latency_ms,average_cost_usd,reliability_score,task_count
balanced_general_model,retrieval_qa,retail,medium,retail_retrieval_qa_medium,0.782,0.82,625.25,0.0016,0.96,4
balanced_general_model,retrieval_qa,software_engineering,low,software_engineering_retrieval_qa_low,0.7892,0.82,651.8666666666667,0.0024106666666666664,0.9599999999999999,15
balanced_general_model,retrieval_qa,software_engineering,medium,software_engineering_retrieval_qa_medium,0.79,0.82,633.5,0.0016,0.96,4
balanced_general_model,safety_sensitive_answer,healthcare,high,healthcare_safety_sensitive_answer_high,0.7898795180722892,0.8200000000000001,869.9096385542168,0.0031306024096385545,0.96,166
balanced_general_model,summarization,customer_support,low,customer_support_summarization_low,0.79225,0.82,659.875,0.0024000000000000002,0.96,16
balanced_general_model,summarization,customer_support,medium,customer_support_summarization_medium,0.7846666666666667,0.82,617.3333333333334,0.0016,0.96,3
balanced_general_model,summarization,cybersecurity,low,cybersecurity_summarization_low,0.7934666666666668,0.82,636.7333333333333,0.002389333333333333,0.9599999999999999,15
balanced_general_model,summarization,cybersecurity,medium,cybersecurity_summarization_medium,0.7873333333333333,0.82,714.6666666666666,0.0016,0.96,3
balanced_general_model,summarization,finance,low,finance_summarization_low,0.7870666666666667,0.82,651.8666666666667,0.0024106666666666664,0.9599999999999999,15
balanced_general_model,summarization,finance,medium,finance_summarization_medium,0.8,0.82,633.5,0.0016,0.96,4
balanced_general_model,summarization,general_business,low,general_business_summarization_low,0.7885714285714286,0.82,638.0714285714286,0.002422857142857143,0.96,14
balanced_general_model,summarization,general_business,medium,general_business_summarization_medium,0.798,0.82,698.5,0.0016,0.96,4
balanced_general_model,summarization,healthcare,low,healthcare_summarization_low,0.7892,0.82,658.4,0.002389333333333333,0.9599999999999999,15
balanced_general_model,summarization,healthcare,medium,healthcare_summarization_medium,0.791,0.82,601.0,0.0016,0.96,4
balanced_general_model,summarization,insurance,low,insurance_summarization_low,0.7918666666666667,0.82,643.2,0.0023680000000000003,0.9599999999999999,15
balanced_general_model,summarization,insurance,medium,insurance_summarization_medium,0.78,0.82,649.75,0.0016,0.96,4
balanced_general_model,summarization,legal,low,legal_summarization_low,0.7870666666666667,0.82,658.4,0.0024319999999999997,0.9599999999999999,15
balanced_general_model,summarization,legal,medium,legal_summarization_medium,0.792,0.82,625.25,0.0016,0.96,4
balanced_general_model,summarization,retail,low,retail_summarization_low,0.7897142857142858,0.82,649.7142857142857,0.0024,0.96,14
balanced_general_model,summarization,retail,medium,retail_summarization_medium,0.786,0.82,666.0,0.0016,0.96,4
balanced_general_model,summarization,software_engineering,low,software_engineering_summarization_low,0.7897333333333333,0.82,643.2,0.0024106666666666664,0.9599999999999999,15
balanced_general_model,summarization,software_engineering,medium,software_engineering_summarization_medium,0.7993333333333333,0.82,671.3333333333334,0.0016,0.96,3
cheap_batch_model,batch_low_risk_summary,customer_support,low,customer_support_batch_low_risk_summary_low,0.7816,0.7,419.8666666666667,0.0002664,0.93,15
cheap_batch_model,batch_low_risk_summary,customer_support,medium,customer_support_batch_low_risk_summary_medium,0.781,0.7,409.5,0.00018,0.93,4
cheap_batch_model,batch_low_risk_summary,cybersecurity,low,cybersecurity_batch_low_risk_summary_low,0.5988571428571429,0.7,416.85714285714283,0.0002674285714285714,0.93,14
cheap_batch_model,batch_low_risk_summary,cybersecurity,medium,cybersecurity_batch_low_risk_summary_medium,0.608,0.7,435.5,0.00018,0.93,4
cheap_batch_model,batch_low_risk_summary,finance,low,finance_batch_low_risk_summary_low,0.6017142857142856,0.7,422.7857142857143,0.00027257142857142855,0.93,14
cheap_batch_model,batch_low_risk_summary,finance,medium,finance_batch_low_risk_summary_medium,0.6,0.7,430.5,0.00018,0.93,4
cheap_batch_model,batch_low_risk_summary,general_business,low,general_business_batch_low_risk_summary_low,0.7786666666666666,0.7,414.26666666666665,0.00027120000000000003,0.93,15
cheap_batch_model,batch_low_risk_summary,general_business,medium,general_business_batch_low_risk_summary_medium,0.7813333333333334,0.6999999999999998,461.6666666666667,0.00018,0.93,3
cheap_batch_model,batch_low_risk_summary,healthcare,low,healthcare_batch_low_risk_summary_low,0.5994666666666666,0.7,429.6,0.00027120000000000003,0.93,15
cheap_batch_model,batch_low_risk_summary,healthcare,medium,healthcare_batch_low_risk_summary_medium,0.602,0.7,388.5,0.00018,0.93,4
cheap_batch_model,batch_low_risk_summary,insurance,low,insurance_batch_low_risk_summary_low,0.5981333333333333,0.7,424.06666666666666,0.0002688,0.93,15
cheap_batch_model,batch_low_risk_summary,insurance,medium,insurance_batch_low_risk_summary_medium,0.606,0.7,404.0,0.00018,0.93,4
cheap_batch_model,batch_low_risk_summary,legal,low,legal_batch_low_risk_summary_low,0.60075,0.7,423.8125,0.00027,0.93,16
cheap_batch_model,batch_low_risk_summary,legal,medium,legal_batch_low_risk_summary_medium,0.5866666666666666,0.6999999999999998,378.0,0.00018,0.93,3
cheap_batch_model,batch_low_risk_summary,retail,low,retail_batch_low_risk_summary_low,0.7789333333333334,0.7,410.06666666666666,0.0002688,0.93,15
cheap_batch_model,batch_low_risk_summary,retail,medium,retail_batch_low_risk_summary_medium,0.7866666666666667,0.6999999999999998,441.0,0.00018,0.93,3
cheap_batch_model,batch_low_risk_summary,software_engineering,low,software_engineering_batch_low_risk_summary_low,0.6014285714285714,0.7,419.92857142857144,0.00027,0.93,14
cheap_batch_model,batch_low_risk_summary,software_engineering,medium,software_engineering_batch_low_risk_summary_medium,0.594,0.7,419.75,0.00018,0.93,4
cheap_batch_model,classification,customer_support,low,customer_support_classification_low,0.6983999999999999,0.7,425.46666666666664,0.0002688,0.93,15
cheap_batch_model,classification,customer_support,medium,customer_support_classification_medium,0.7026666666666666,0.6999999999999998,378.0,0.00018,0.93,3
cheap_batch_model,classification,cybersecurity,high,cybersecurity_classification_high,0.33852631578947373,0.58,638.8947368421053,0.0003501578947368421,0.93,19
cheap_batch_model,classification,finance,high,finance_classification_high,0.33957894736842104,0.58,641.1052631578947,0.0003527894736842105,0.93,19
cheap_batch_model,classification,general_business,low,general_business_classification_low,0.7024,0.7,419.8,0.0002736,0.93,15
cheap_batch_model,classification,general_business,medium,general_business_classification_medium,0.69,0.7,430.5,0.00018,0.93,4
cheap_batch_model,classification,healthcare,high,healthcare_classification_high,0.3402222222222222,0.58,638.8333333333334,0.0003528333333333333,0.9300000000000002,18
cheap_batch_model,classification,insurance,high,insurance_classification_high,0.34244444444444444,0.58,641.1666666666666,0.0003471666666666667,0.9300000000000002,18
cheap_batch_model,classification,legal,high,legal_classification_high,0.3413333333333333,0.58,640.0,0.00035,0.9300000000000002,18
cheap_batch_model,classification,retail,low,retail_classification_low,0.7002666666666666,0.7,419.8666666666667,0.0002664,0.93,15
cheap_batch_model,classification,retail,medium,retail_classification_medium,0.704,0.7,409.5,0.00018,0.93,4
cheap_batch_model,classification,software_engineering,low,software_engineering_classification_low,0.52,0.7,415.9375,0.00027,0.93,16
cheap_batch_model,classification,software_engineering,medium,software_engineering_classification_medium,0.52,0.6999999999999998,461.6666666666667,0.00018,0.93,3
cheap_batch_model,code_assistance,software_engineering,low,software_engineering_code_assistance_low,0.519578947368421,0.7,419.54135338345867,0.000270406015037594,0.93,133
cheap_batch_model,code_assistance,software_engineering,medium,software_engineering_code_assistance_medium,0.5198787878787878,0.7,418.6060606060606,0.00018,0.93,33
cheap_batch_model,customer_support_response,customer_support,low,customer_support_customer_support_response_low,0.5182857142857143,0.7,416.85714285714283,0.0002674285714285714,0.93,14
cheap_batch_model,customer_support_response,customer_support,medium,customer_support_customer_support_response_medium,0.52,0.7,451.25,0.00018,0.93,4
cheap_batch_model,customer_support_response,cybersecurity,low,cybersecurity_customer_support_response_low,0.5218666666666667,0.7,428.26666666666665,0.00027120000000000003,0.93,15
cheap_batch_model,customer_support_response,cybersecurity,medium,cybersecurity_customer_support_response_medium,0.514,0.7,404.0,0.00018,0.93,4
cheap_batch_model,customer_support_response,finance,low,finance_customer_support_response_low,0.5171428571428571,0.7,409.42857142857144,0.00027,0.93,14
cheap_batch_model,customer_support_response,finance,medium,finance_customer_support_response_medium,0.519,0.7,435.5,0.00018,0.93,4
cheap_batch_model,customer_support_response,general_business,low,general_business_customer_support_response_low,0.51925,0.7,421.1875,0.00027,0.93,16
cheap_batch_model,customer_support_response,general_business,medium,general_business_customer_support_response_medium,0.5333333333333333,0.6999999999999998,405.6666666666667,0.00018,0.93,3
cheap_batch_model,customer_support_response,healthcare,low,healthcare_customer_support_response_low,0.5210666666666667,0.7,412.8666666666667,0.00027120000000000003,0.93,15
cheap_batch_model,customer_support_response,healthcare,medium,healthcare_customer_support_response_medium,0.5133333333333333,0.6999999999999998,441.0,0.00018,0.93,3
cheap_batch_model,customer_support_response,insurance,low,insurance_customer_support_response_low,0.5226666666666666,0.7,418.46666666666664,0.0002736,0.93,15
cheap_batch_model,customer_support_response,insurance,medium,insurance_customer_support_response_medium,0.512,0.7,409.5,0.00018,0.93,4
cheap_batch_model,customer_support_response,legal,low,legal_customer_support_response_low,0.5213333333333333,0.7,418.4,0.0002688,0.93,15
cheap_batch_model,customer_support_response,legal,medium,legal_customer_support_response_medium,0.5186666666666667,0.6999999999999998,420.0,0.00018,0.93,3
cheap_batch_model,customer_support_response,retail,low,retail_customer_support_response_low,0.5197142857142857,0.7,422.85714285714283,0.00027257142857142855,0.93,14
cheap_batch_model,customer_support_response,retail,medium,retail_customer_support_response_medium,0.518,0.7,419.75,0.00018,0.93,4
cheap_batch_model,customer_support_response,software_engineering,low,software_engineering_customer_support_response_low,0.5170666666666667,0.7,428.2,0.0002664,0.93,15
cheap_batch_model,customer_support_response,software_engineering,medium,software_engineering_customer_support_response_medium,0.526,0.7,388.5,0.00018,0.93,4
cheap_batch_model,extraction,customer_support,low,customer_support_extraction_low,0.69975,0.7,415.9375,0.00027,0.93,16
cheap_batch_model,extraction,customer_support,medium,customer_support_extraction_medium,0.6986666666666667,0.6999999999999998,461.6666666666667,0.00018,0.93,3
cheap_batch_model,extraction,cybersecurity,low,cybersecurity_extraction_low,0.5205333333333333,0.7,425.46666666666664,0.0002688,0.93,15
cheap_batch_model,extraction,cybersecurity,medium,cybersecurity_extraction_medium,0.5213333333333333,0.6999999999999998,378.0,0.00018,0.93,3
cheap_batch_model,extraction,finance,low,finance_extraction_low,0.5210666666666667,0.7,415.6666666666667,0.00027120000000000003,0.93,15
cheap_batch_model,extraction,finance,medium,finance_extraction_medium,0.521,0.7,435.5,0.00018,0.93,4
cheap_batch_model,extraction,general_business,low,general_business_extraction_low,0.6983999999999999,0.7,425.46666666666664,0.0002736,0.93,15
cheap_batch_model,extraction,general_business,medium,general_business_extraction_medium,0.699,0.7,404.0,0.00018,0.93,4
cheap_batch_model,extraction,healthcare,low,healthcare_extraction_low,0.5197333333333334,0.7,410.06666666666666,0.0002688,0.93,15
cheap_batch_model,extraction,healthcare,medium,healthcare_extraction_medium,0.512,0.7,451.25,0.00018,0.93,4
cheap_batch_model,extraction,insurance,low,insurance_extraction_low,0.5234285714285715,0.7,416.85714285714283,0.0002674285714285714,0.93,14
cheap_batch_model,extraction,insurance,medium,insurance_extraction_medium,0.514,0.7,409.5,0.00018,0.93,4
cheap_batch_model,extraction,legal,low,legal_extraction_low,0.5185714285714286,0.7,419.7857142857143,0.00027,0.93,14
cheap_batch_model,extraction,legal,medium,legal_extraction_medium,0.526,0.7,430.5,0.00018,0.93,4
cheap_batch_model,extraction,retail,low,retail_extraction_low,0.6997333333333333,0.7,415.73333333333335,0.0002664,0.93,15
cheap_batch_model,extraction,retail,medium,retail_extraction_medium,0.7,0.7,419.75,0.00018,0.93,4
cheap_batch_model,extraction,software_engineering,low,software_engineering_extraction_low,0.5202666666666667,0.7,429.6,0.00027120000000000003,0.93,15
cheap_batch_model,extraction,software_engineering,medium,software_engineering_extraction_medium,0.5333333333333333,0.6999999999999998,399.0,0.00018,0.93,3
cheap_batch_model,finance_explanation,finance,low,finance_finance_explanation_low,0.5197313432835822,0.7,420.17164179104475,0.0002702686567164179,0.93,134
cheap_batch_model,finance_explanation,finance,medium,finance_finance_explanation_medium,0.5204848484848486,0.7,419.2121212121212,0.00018,0.93,33
cheap_batch_model,fraud_triage,finance,high,finance_fraud_triage_high,0.3399760479041916,0.58,640.377245508982,0.0003521976047904192,0.93,167
cheap_batch_model,healthcare_claim_review,healthcare,high,healthcare_healthcare_claim_review_high,0.33992814371257485,0.58,640.251497005988,0.00035279640718562875,0.93,167
cheap_batch_model,policy_answering,customer_support,high,customer_support_policy_answering_high,0.33888888888888885,0.58,641.1666666666666,0.0003583888888888889,0.9300000000000002,18
cheap_batch_model,policy_answering,cybersecurity,high,cybersecurity_policy_answering_high,0.3393684210526316,0.58,641.1052631578947,0.00035810526315789473,0.93,19
cheap_batch_model,policy_answering,finance,high,finance_policy_answering_high,0.3406666666666667,0.58,640.0,0.0003471666666666667,0.9300000000000002,18
cheap_batch_model,policy_answering,general_business,high,general_business_policy_answering_high,0.3406315789473684,0.58,636.6842105263158,0.0003501578947368421,0.93,19
cheap_batch_model,policy_answering,healthcare,high,healthcare_policy_answering_high,0.34,0.58,642.3333333333334,0.0003556111111111111,0.9300000000000002,18
cheap_batch_model,policy_answering,insurance,high,insurance_policy_answering_high,0.33957894736842104,0.58,642.2105263157895,0.00034747368421052634,0.93,19
cheap_batch_model,policy_answering,legal,high,legal_policy_answering_high,0.3411111111111111,0.58,635.3333333333334,0.0003528333333333333,0.9300000000000002,18
cheap_batch_model,policy_answering,retail,high,retail_policy_answering_high,0.34189473684210525,0.58,640.0,0.0003554736842105263,0.93,19
cheap_batch_model,policy_answering,software_engineering,high,software_engineering_policy_answering_high,0.33810526315789474,0.58,637.7894736842105,0.0003527894736842105,0.93,19
cheap_batch_model,retrieval_qa,customer_support,low,customer_support_retrieval_qa_low,0.5218666666666667,0.7,415.6666666666667,0.00027120000000000003,0.93,15
cheap_batch_model,retrieval_qa,customer_support,medium,customer_support_retrieval_qa_medium,0.5106666666666667,0.6999999999999998,433.6666666666667,0.00018,0.93,3
cheap_batch_model,retrieval_qa,cybersecurity,high,cybersecurity_retrieval_qa_high,0.3406315789473684,0.58,642.2105263157895,0.00035810526315789473,0.93,19
cheap_batch_model,retrieval_qa,finance,high,finance_retrieval_qa_high,0.33888888888888885,0.58,637.6666666666666,0.0003471666666666667,0.9300000000000002,18
cheap_batch_model,retrieval_qa,general_business,low,general_business_retrieval_qa_low,0.522,0.7,422.85714285714283,0.00027257142857142855,0.93,14
cheap_batch_model,retrieval_qa,general_business,medium,general_business_retrieval_qa_medium,0.524,0.7,388.5,0.00018,0.93,4
cheap_batch_model,retrieval_qa,healthcare,high,healthcare_retrieval_qa_high,0.3410526315789474,0.58,636.6842105263158,0.0003501578947368421,0.93,19
cheap_batch_model,retrieval_qa,insurance,high,insurance_retrieval_qa_high,0.33810526315789474,0.58,643.3157894736842,0.00034747368421052634,0.93,19
cheap_batch_model,retrieval_qa,legal,high,legal_retrieval_qa_high,0.33957894736842104,0.58,640.0,0.0003554736842105263,0.93,19
cheap_batch_model,retrieval_qa,retail,low,retail_retrieval_qa_low,0.5231428571428571,0.7,430.35714285714283,0.00027,0.93,14
cheap_batch_model,retrieval_qa,retail,medium,retail_retrieval_qa_medium,0.512,0.7,404.0,0.00018,0.93,4
cheap_batch_model,retrieval_qa,software_engineering,low,software_engineering_retrieval_qa_low,0.5192,0.7,421.2,0.00027120000000000003,0.93,15
cheap_batch_model,retrieval_qa,software_engineering,medium,software_engineering_retrieval_qa_medium,0.52,0.7,409.5,0.00018,0.93,4
cheap_batch_model,safety_sensitive_answer,healthcare,high,healthcare_safety_sensitive_answer_high,0.33987951807228917,0.58,640.1265060240963,0.00035219277108433736,0.9299999999999999,166
cheap_batch_model,summarization,customer_support,low,customer_support_summarization_low,0.7022499999999999,0.7,426.375,0.00027,0.93,16
cheap_batch_model,summarization,customer_support,medium,customer_support_summarization_medium,0.6946666666666667,0.6999999999999998,399.0,0.00018,0.93,3
cheap_batch_model,summarization,cybersecurity,low,cybersecurity_summarization_low,0.5234666666666666,0.7,411.53333333333336,0.0002688,0.93,15
cheap_batch_model,summarization,cybersecurity,medium,cybersecurity_summarization_medium,0.5173333333333333,0.6999999999999998,461.6666666666667,0.00018,0.93,3
cheap_batch_model,summarization,finance,low,finance_summarization_low,0.5170666666666667,0.7,421.2,0.00027120000000000003,0.93,15
cheap_batch_model,summarization,finance,medium,finance_summarization_medium,0.53,0.7,409.5,0.00018,0.93,4
cheap_batch_model,summarization,general_business,low,general_business_summarization_low,0.6985714285714285,0.7,412.35714285714283,0.00027257142857142855,0.93,14
cheap_batch_model,summarization,general_business,medium,general_business_summarization_medium,0.708,0.7,451.25,0.00018,0.93,4
cheap_batch_model,summarization,healthcare,low,healthcare_summarization_low,0.5192,0.7,425.46666666666664,0.0002688,0.93,15
cheap_batch_model,summarization,healthcare,medium,healthcare_summarization_medium,0.521,0.7,388.5,0.00018,0.93,4
cheap_batch_model,summarization,insurance,low,insurance_summarization_low,0.5218666666666667,0.7,415.73333333333335,0.0002664,0.93,15
cheap_batch_model,summarization,insurance,medium,insurance_summarization_medium,0.51,0.7,419.75,0.00018,0.93,4
cheap_batch_model,summarization,legal,low,legal_summarization_low,0.5170666666666667,0.7,425.46666666666664,0.0002736,0.93,15
cheap_batch_model,summarization,legal,medium,legal_summarization_medium,0.522,0.7,404.0,0.00018,0.93,4
cheap_batch_model,summarization,retail,low,retail_summarization_low,0.6997142857142856,0.7,419.7857142857143,0.00027,0.93,14
cheap_batch_model,summarization,retail,medium,retail_summarization_medium,0.696,0.7,430.5,0.00018,0.93,4
cheap_batch_model,summarization,software_engineering,low,software_engineering_summarization_low,0.5197333333333334,0.7,415.6666666666667,0.00027120000000000003,0.93,15
cheap_batch_model,summarization,software_engineering,medium,software_engineering_summarization_medium,0.5293333333333333,0.6999999999999998,433.6666666666667,0.00018,0.93,3
code_specialist_model,batch_low_risk_summary,customer_support,low,customer_support_batch_low_risk_summary_low,0.6716,0.76,620.0,0.003256,0.94,15
code_specialist_model,batch_low_risk_summary,customer_support,medium,customer_support_batch_low_risk_summary_medium,0.671,0.76,604.5,0.0022,0.94,4
code_specialist_model,batch_low_risk_summary,cybersecurity,low,cybersecurity_batch_low_risk_summary_low,0.6688571428571429,0.76,615.5714285714286,0.003268571428571429,0.9400000000000001,14
code_specialist_model,batch_low_risk_summary,cybersecurity,medium,cybersecurity_batch_low_risk_summary_medium,0.6779999999999999,0.76,643.25,0.0022,0.94,4
code_specialist_model,batch_low_risk_summary,finance,low,finance_batch_low_risk_summary_low,0.6717142857142857,0.76,624.4285714285714,0.0033314285714285716,0.9400000000000001,14
code_specialist_model,batch_low_risk_summary,finance,medium,finance_batch_low_risk_summary_medium,0.67,0.76,635.5,0.0022,0.94,4
code_specialist_model,batch_low_risk_summary,general_business,low,general_business_batch_low_risk_summary_low,0.6686666666666667,0.76,611.7333333333333,0.0033146666666666667,0.94,15
code_specialist_model,batch_low_risk_summary,general_business,medium,general_business_batch_low_risk_summary_medium,0.6713333333333334,0.7600000000000001,682.0,0.0022,0.94,3
code_specialist_model,batch_low_risk_summary,healthcare,low,healthcare_batch_low_risk_summary_low,0.6694666666666667,0.76,634.4666666666667,0.0033146666666666667,0.94,15
code_specialist_model,batch_low_risk_summary,healthcare,medium,healthcare_batch_low_risk_summary_medium,0.672,0.76,573.5,0.0022,0.94,4
code_specialist_model,batch_low_risk_summary,insurance,low,insurance_batch_low_risk_summary_low,0.6681333333333334,0.76,626.2,0.0032853333333333332,0.94,15
code_specialist_model,batch_low_risk_summary,insurance,medium,insurance_batch_low_risk_summary_medium,0.676,0.76,596.75,0.0022,0.94,4
code_specialist_model,batch_low_risk_summary,legal,low,legal_batch_low_risk_summary_low,0.6707500000000001,0.76,625.8125,0.0033,0.94,16
code_specialist_model,batch_low_risk_summary,legal,medium,legal_batch_low_risk_summary_medium,0.6566666666666667,0.7600000000000001,558.0,0.0022,0.94,3
code_specialist_model,batch_low_risk_summary,retail,low,retail_batch_low_risk_summary_low,0.6689333333333334,0.76,605.5333333333333,0.0032853333333333332,0.94,15
code_specialist_model,batch_low_risk_summary,retail,medium,retail_batch_low_risk_summary_medium,0.6766666666666667,0.7600000000000001,651.0,0.0022,0.94,3
code_specialist_model,batch_low_risk_summary,software_engineering,low,software_engineering_batch_low_risk_summary_low,0.6714285714285715,0.76,620.0,0.0033,0.9400000000000001,14
code_specialist_model,batch_low_risk_summary,software_engineering,medium,software_engineering_batch_low_risk_summary_medium,0.664,0.76,620.0,0.0022,0.94,4
code_specialist_model,classification,customer_support,low,customer_support_classification_low,0.6684,0.76,628.2666666666667,0.0032853333333333332,0.94,15
code_specialist_model,classification,customer_support,medium,customer_support_classification_medium,0.6726666666666666,0.7600000000000001,558.0,0.0022,0.94,3
code_specialist_model,classification,cybersecurity,high,cybersecurity_classification_high,0.8485263157894737,0.64,838.3684210526316,0.004279578947368421,0.94,19
code_specialist_model,classification,finance,high,finance_classification_high,0.6695789473684212,0.64,841.6315789473684,0.004312,0.94,19
code_specialist_model,classification,general_business,low,general_business_classification_low,0.8523999999999999,0.76,620.0,0.0033439999999999998,0.94,15
code_specialist_model,classification,general_business,medium,general_business_classification_medium,0.84,0.76,635.5,0.0022,0.94,4
code_specialist_model,classification,healthcare,high,healthcare_classification_high,0.6702222222222223,0.64,838.2777777777778,0.004312,0.94,18
code_specialist_model,classification,insurance,high,insurance_classification_high,0.6724444444444445,0.64,841.7222222222222,0.004243555555555555,0.94,18
code_specialist_model,classification,legal,high,legal_classification_high,0.6713333333333333,0.64,840.0,0.004277777777777778,0.94,18
code_specialist_model,classification,retail,low,retail_classification_low,0.6702666666666667,0.76,620.0,0.003256,0.94,15
code_specialist_model,classification,retail,medium,retail_classification_medium,0.674,0.76,604.5,0.0022,0.94,4
code_specialist_model,classification,software_engineering,low,software_engineering_classification_low,0.85,0.76,614.1875,0.0033,0.94,16
code_specialist_model,classification,software_engineering,medium,software_engineering_classification_medium,0.85,0.7600000000000001,682.0,0.0022,0.94,3
code_specialist_model,code_assistance,software_engineering,low,software_engineering_code_assistance_low,0.9899999999999999,0.76,619.5338345864661,0.003304962406015038,0.94,133
code_specialist_model,code_assistance,software_engineering,medium,software_engineering_code_assistance_medium,0.9900000000000001,0.76,618.1212121212121,0.0022,0.94,33
code_specialist_model,customer_support_response,customer_support,low,customer_support_customer_support_response_low,0.6682857142857143,0.76,615.5714285714286,0.003268571428571429,0.9400000000000001,14
code_specialist_model,customer_support_response,customer_support,medium,customer_support_customer_support_response_medium,0.67,0.76,666.5,0.0022,0.94,4
code_specialist_model,customer_support_response,cybersecurity,low,cybersecurity_customer_support_response_low,0.6718666666666666,0.76,632.4,0.0033146666666666667,0.94,15
code_specialist_model,customer_support_response,cybersecurity,medium,cybersecurity_customer_support_response_medium,0.664,0.76,596.75,0.0022,0.94,4
code_specialist_model,customer_support_response,finance,low,finance_customer_support_response_low,0.6671428571428571,0.76,604.5,0.0033,0.9400000000000001,14
code_specialist_model,customer_support_response,finance,medium,finance_customer_support_response_medium,0.669,0.76,643.25,0.0022,0.94,4
code_specialist_model,customer_support_response,general_business,low,general_business_customer_support_response_low,0.66925,0.76,621.9375,0.0033,0.94,16
code_specialist_model,customer_support_response,general_business,medium,general_business_customer_support_response_medium,0.6833333333333332,0.7600000000000001,599.3333333333334,0.0022,0.94,3
code_specialist_model,customer_support_response,healthcare,low,healthcare_customer_support_response_low,0.6710666666666667,0.76,609.6666666666666,0.0033146666666666667,0.94,15
code_specialist_model,customer_support_response,healthcare,medium,healthcare_customer_support_response_medium,0.6633333333333334,0.7600000000000001,651.0,0.0022,0.94,3
code_specialist_model,customer_support_response,insurance,low,insurance_customer_support_response_low,0.6726666666666666,0.76,617.9333333333333,0.0033439999999999998,0.94,15
code_specialist_model,customer_support_response,insurance,medium,insurance_customer_support_response_medium,0.662,0.76,604.5,0.0022,0.94,4
code_specialist_model,customer_support_response,legal,low,legal_customer_support_response_low,0.6713333333333333,0.76,617.9333333333333,0.0032853333333333332,0.94,15
code_specialist_model,customer_support_response,legal,medium,legal_customer_support_response_medium,0.6686666666666667,0.7600000000000001,620.0,0.0022,0.94,3
code_specialist_model,customer_support_response,retail,low,retail_customer_support_response_low,0.6697142857142857,0.76,624.4285714285714,0.0033314285714285716,0.9400000000000001,14
code_specialist_model,customer_support_response,retail,medium,retail_customer_support_response_medium,0.668,0.76,620.0,0.0022,0.94,4
code_specialist_model,customer_support_response,software_engineering,low,software_engineering_customer_support_response_low,0.6670666666666667,0.76,632.4,0.003256,0.94,15
code_specialist_model,customer_support_response,software_engineering,medium,software_engineering_customer_support_response_medium,0.676,0.76,573.5,0.0022,0.94,4
code_specialist_model,extraction,customer_support,low,customer_support_extraction_low,0.6697500000000001,0.76,614.1875,0.0033,0.94,16
code_specialist_model,extraction,customer_support,medium,customer_support_extraction_medium,0.6686666666666667,0.7600000000000001,682.0,0.0022,0.94,3
code_specialist_model,extraction,cybersecurity,low,cybersecurity_extraction_low,0.8505333333333333,0.76,628.2666666666667,0.0032853333333333332,0.94,15
code_specialist_model,extraction,cybersecurity,medium,cybersecurity_extraction_medium,0.8513333333333333,0.7600000000000001,558.0,0.0022,0.94,3
code_specialist_model,extraction,finance,low,finance_extraction_low,0.6710666666666667,0.76,613.8,0.0033146666666666667,0.94,15
code_specialist_model,extraction,finance,medium,finance_extraction_medium,0.671,0.76,643.25,0.0022,0.94,4
code_specialist_model,extraction,general_business,low,general_business_extraction_low,0.8483999999999999,0.76,628.2666666666667,0.0033439999999999998,0.94,15
code_specialist_model,extraction,general_business,medium,general_business_extraction_medium,0.849,0.76,596.75,0.0022,0.94,4
code_specialist_model,extraction,healthcare,low,healthcare_extraction_low,0.6697333333333334,0.76,605.5333333333333,0.0032853333333333332,0.94,15
code_specialist_model,extraction,healthcare,medium,healthcare_extraction_medium,0.662,0.76,666.5,0.0022,0.94,4
code_specialist_model,extraction,insurance,low,insurance_extraction_low,0.6734285714285715,0.76,615.5714285714286,0.003268571428571429,0.9400000000000001,14
code_specialist_model,extraction,insurance,medium,insurance_extraction_medium,0.664,0.76,604.5,0.0022,0.94,4
code_specialist_model,extraction,legal,low,legal_extraction_low,0.6685714285714287,0.76,620.0,0.0033,0.9400000000000001,14
code_specialist_model,extraction,legal,medium,legal_extraction_medium,0.676,0.76,635.5,0.0022,0.94,4
code_specialist_model,extraction,retail,low,retail_extraction_low,0.6697333333333333,0.76,613.8,0.003256,0.94,15
code_specialist_model,extraction,retail,medium,retail_extraction_medium,0.67,0.76,620.0,0.0022,0.94,4
code_specialist_model,extraction,software_engineering,low,software_engineering_extraction_low,0.8502666666666666,0.76,634.4666666666667,0.0033146666666666667,0.94,15
code_specialist_model,extraction,software_engineering,medium,software_engineering_extraction_medium,0.8633333333333333,0.7600000000000001,589.0,0.0022,0.94,3
code_specialist_model,finance_explanation,finance,low,finance_finance_explanation_low,0.6697313432835821,0.76,620.4626865671642,0.003303283582089552,0.94,134
code_specialist_model,finance_explanation,finance,medium,finance_finance_explanation_medium,0.6704848484848486,0.76,619.060606060606,0.0022,0.94,33
code_specialist_model,fraud_triage,finance,high,finance_fraud_triage_high,0.6699760479041916,0.64,840.556886227545,0.0043046227544910175,0.94,167
code_specialist_model,healthcare_claim_review,healthcare,high,healthcare_healthcare_claim_review_high,0.6699281437125748,0.64,840.3712574850299,0.004312,0.94,167
code_specialist_model,policy_answering,customer_support,high,customer_support_policy_answering_high,0.668888888888889,0.64,841.7222222222222,0.004380444444444445,0.94,18
code_specialist_model,policy_answering,cybersecurity,high,cybersecurity_policy_answering_high,0.6693684210526316,0.64,841.6315789473684,0.004376842105263158,0.94,19
